Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Drop_timestamp,Date,Hour
2891,City,148,Cancelled,5:52 AM,0,13-07-2016,5
2892,City,0,No Cars Available,5:55 AM,0,13-07-2016,5
2893,City,0,No Cars Available,6:04 AM,0,13-07-2016,6
2894,City,52,Trip Completed,6:01 AM,7:13 AM,13-07-2016,6
2895,City,262,Cancelled,6:02 AM,0,13-07-2016,6
2896,City,70,Trip Completed,5:59 AM,7:13 AM,13-07-2016,5
2897,City,130,Cancelled,6:00 AM,0,13-07-2016,6
2898,Airport,296,Trip Completed,6:01 AM,7:04 AM,13-07-2016,6
2899,City,21,Cancelled,5:59 AM,0,13-07-2016,5
2900,City,54,Cancelled,6:01 AM,0,13-07-2016,6
2901,Airport,171,Trip Completed,6:04 AM,7:17 AM,13-07-2016,6
2902,City,192,Cancelled,5:59 AM,0,13-07-2016,5
2903,Airport,114,Trip Completed,6:00 AM,6:40 AM,13-07-2016,6
2904,City,0,No Cars Available,6:07 AM,0,13-07-2016,6
2905,City,1,Cancelled,6:08 AM,0,13-07-2016,6
2906,Airport,138,Trip Completed,6:09 AM,7:16 AM,13-07-2016,6
2907,Airport,263,Trip Completed,6:05 AM,7:11 AM,13-07-2016,6
2908,Airport,46,Trip Completed,6:14 AM,7:17 AM,13-07-2016,6
2909,City,58,Cancelled,6:10 AM,0,13-07-2016,6
2910,City,128,Cancelled,6:12 AM,0,13-07-2016,6
2911,Airport,153,Trip Completed,6:09 AM,6:59 AM,13-07-2016,6
2912,Airport,200,Trip Completed,6:13 AM,6:47 AM,13-07-2016,6
2913,City,26,Cancelled,6:15 AM,0,13-07-2016,6
2914,Airport,85,Trip Completed,6:16 AM,6:51 AM,13-07-2016,6
2915,City,0,No Cars Available,6:20 AM,0,13-07-2016,6
2916,City,149,Trip Completed,6:12 AM,7:23 AM,13-07-2016,6
2917,Airport,45,Trip Completed,6:21 AM,6:53 AM,13-07-2016,6
2918,Airport,208,Trip Completed,6:20 AM,7:01 AM,13-07-2016,6
2919,City,231,Cancelled,6:19 AM,0,13-07-2016,6
2920,City,131,Cancelled,6:22 AM,0,13-07-2016,6
2921,City,0,No Cars Available,6:20 AM,0,13-07-2016,6
2922,City,236,Cancelled,6:25 AM,0,13-07-2016,6
2923,City,129,Cancelled,6:23 AM,0,13-07-2016,6
2924,City,300,Trip Completed,6:31 AM,7:20 AM,13-07-2016,6
2925,City,0,No Cars Available,6:21 AM,0,13-07-2016,6
2926,City,48,Cancelled,6:27 AM,0,13-07-2016,6
2927,City,125,Cancelled,6:19 AM,0,13-07-2016,6
2928,Airport,219,Trip Completed,6:26 AM,7:18 AM,13-07-2016,6
2929,City,225,Cancelled,6:28 AM,0,13-07-2016,6
2930,City,0,No Cars Available,6:26 AM,0,13-07-2016,6
2931,City,66,Cancelled,6:31 AM,0,13-07-2016,6
2932,Airport,53,Trip Completed,6:28 AM,7:11 AM,13-07-2016,6
2933,City,100,Cancelled,6:26 AM,0,13-07-2016,6
2934,City,157,Trip Completed,6:28 AM,7:10 AM,13-07-2016,6
2935,City,172,Trip Completed,6:30 AM,7:01 AM,13-07-2016,6
2936,City,69,Trip Completed,6:28 AM,7:42 AM,13-07-2016,6
2937,Airport,113,Trip Completed,6:27 AM,7:15 AM,13-07-2016,6
2938,City,272,Cancelled,6:33 AM,0,13-07-2016,6
2939,City,284,Trip Completed,6:25 AM,7:05 AM,13-07-2016,6
2940,City,51,Cancelled,6:35 AM,0,13-07-2016,6
2941,Airport,72,Trip Completed,6:28 AM,7:19 AM,13-07-2016,6
2942,City,32,Cancelled,6:37 AM,0,13-07-2016,6
2943,City,180,Trip Completed,6:41 AM,7:15 AM,13-07-2016,6
2944,City,197,Cancelled,6:33 AM,0,13-07-2016,6
2945,Airport,29,Trip Completed,6:34 AM,7:28 AM,13-07-2016,6
2946,City,43,Cancelled,6:34 AM,0,13-07-2016,6
2947,City,214,Trip Completed,6:35 AM,7:24 AM,13-07-2016,6
2948,City,285,Cancelled,6:39 AM,0,13-07-2016,6
2949,City,0,No Cars Available,6:40 AM,0,13-07-2016,6
2950,City,279,Cancelled,6:40 AM,0,13-07-2016,6
2951,City,55,Trip Completed,6:40 AM,7:41 AM,13-07-2016,6
2952,City,179,Trip Completed,6:39 AM,7:56 AM,13-07-2016,6
2953,City,261,Trip Completed,6:39 AM,7:55 AM,13-07-2016,6
2954,City,0,No Cars Available,6:44 AM,0,13-07-2016,6
2955,City,0,No Cars Available,6:41 AM,0,13-07-2016,6
2956,Airport,204,Trip Completed,6:42 AM,7:35 AM,13-07-2016,6
2957,City,245,Trip Completed,6:42 AM,7:17 AM,13-07-2016,6
2958,City,250,Cancelled,6:46 AM,0,13-07-2016,6
2959,Airport,256,Trip Completed,6:40 AM,7:37 AM,13-07-2016,6
2960,Airport,6,Trip Completed,6:50 AM,7:40 AM,13-07-2016,6
2961,Airport,111,Trip Completed,6:48 AM,7:47 AM,13-07-2016,6
2962,City,123,Trip Completed,6:47 AM,7:58 AM,13-07-2016,6
2963,Airport,246,Trip Completed,6:46 AM,7:47 AM,13-07-2016,6
2964,City,267,Cancelled,6:48 AM,0,13-07-2016,6
2965,Airport,49,Trip Completed,6:56 AM,7:25 AM,13-07-2016,6
2966,City,298,Cancelled,6:54 AM,0,13-07-2016,6
2967,City,0,No Cars Available,6:52 AM,0,13-07-2016,6
2968,City,75,Trip Completed,6:54 AM,7:28 AM,13-07-2016,6
2969,City,76,Cancelled,6:52 AM,0,13-07-2016,6
2970,City,44,Cancelled,6:56 AM,0,13-07-2016,6
2971,City,202,Cancelled,6:53 AM,0,13-07-2016,6
2972,City,0,No Cars Available,6:55 AM,0,13-07-2016,6
2973,City,119,Cancelled,6:57 AM,0,13-07-2016,6
2974,Airport,128,Trip Completed,6:46 AM,8:04 AM,13-07-2016,6
2975,Airport,197,Trip Completed,6:53 AM,8:04 AM,13-07-2016,6
2976,City,0,No Cars Available,6:50 AM,0,13-07-2016,6
2977,Airport,51,Trip Completed,6:52 AM,7:47 AM,13-07-2016,6
2978,City,63,Cancelled,6:54 AM,0,13-07-2016,6
2979,Airport,297,Trip Completed,6:58 AM,7:58 AM,13-07-2016,6
2980,City,0,No Cars Available,6:57 AM,0,13-07-2016,6
2981,City,0,No Cars Available,7:03 AM,0,13-07-2016,7
2982,City,285,Cancelled,7:04 AM,0,13-07-2016,7
2983,City,63,Cancelled,7:08 AM,0,13-07-2016,7
2984,City,0,No Cars Available,7:05 AM,0,13-07-2016,7
2985,City,137,Cancelled,7:05 AM,0,13-07-2016,7
2986,City,9,Cancelled,7:04 AM,0,13-07-2016,7
2987,Airport,249,Trip Completed,7:03 AM,7:44 AM,13-07-2016,7
2988,City,265,Cancelled,7:09 AM,0,13-07-2016,7
2989,Airport,115,Trip Completed,7:08 AM,7:42 AM,13-07-2016,7
2990,City,215,Trip Completed,7:10 AM,8:11 AM,13-07-2016,7
2991,Airport,283,Trip Completed,7:07 AM,8:07 AM,13-07-2016,7
2992,City,62,Cancelled,7:11 AM,0,13-07-2016,7
2993,City,92,Cancelled,7:05 AM,0,13-07-2016,7
2994,City,98,Trip Completed,7:15 AM,8:12 AM,13-07-2016,7
2995,City,105,Trip Completed,7:07 AM,8:08 AM,13-07-2016,7
2996,City,120,Trip Completed,7:13 AM,8:10 AM,13-07-2016,7
2997,City,177,Trip Completed,7:10 AM,7:49 AM,13-07-2016,7
2998,City,203,Trip Completed,7:16 AM,7:45 AM,13-07-2016,7
2999,Airport,0,No Cars Available,7:10 AM,0,13-07-2016,7
3000,City,0,No Cars Available,7:16 AM,0,13-07-2016,7
3001,City,260,Cancelled,7:15 AM,0,13-07-2016,7
3002,City,0,No Cars Available,7:21 AM,0,13-07-2016,7
3003,City,0,No Cars Available,7:13 AM,0,13-07-2016,7
3004,Airport,81,Trip Completed,7:17 AM,8:26 AM,13-07-2016,7
3005,City,210,Cancelled,7:15 AM,0,13-07-2016,7
3006,City,259,Trip Completed,7:14 AM,8:29 AM,13-07-2016,7
3007,City,0,No Cars Available,7:21 AM,0,13-07-2016,7
3008,City,39,Cancelled,7:23 AM,0,13-07-2016,7
3009,Airport,251,Trip Completed,7:21 AM,8:21 AM,13-07-2016,7
3010,Airport,36,Trip Completed,7:26 AM,8:40 AM,13-07-2016,7
3011,City,0,No Cars Available,7:22 AM,0,13-07-2016,7
3012,City,237,Trip Completed,7:22 AM,8:07 AM,13-07-2016,7
3013,City,181,Cancelled,7:31 AM,0,13-07-2016,7
3014,City,5,Trip Completed,7:28 AM,8:29 AM,13-07-2016,7
3015,City,58,Cancelled,7:34 AM,0,13-07-2016,7
3016,Airport,222,Trip Completed,7:30 AM,8:11 AM,13-07-2016,7
3017,Airport,274,Cancelled,7:29 AM,0,13-07-2016,7
3018,Airport,92,Cancelled,7:27 AM,0,13-07-2016,7
3019,City,117,Cancelled,7:25 AM,0,13-07-2016,7
3020,City,138,Cancelled,7:30 AM,0,13-07-2016,7
3021,City,17,Trip Completed,7:33 AM,8:26 AM,13-07-2016,7
3022,City,54,Cancelled,7:34 AM,0,13-07-2016,7
3023,City,101,Cancelled,7:27 AM,0,13-07-2016,7
3024,City,169,Cancelled,7:32 AM,0,13-07-2016,7
3025,City,206,Trip Completed,7:32 AM,8:45 AM,13-07-2016,7
3026,City,269,Cancelled,7:29 AM,0,13-07-2016,7
3027,City,274,Cancelled,7:26 AM,0,13-07-2016,7
3028,Airport,96,Trip Completed,7:28 AM,8:14 AM,13-07-2016,7
3029,City,0,No Cars Available,7:36 AM,0,13-07-2016,7
3030,City,108,Cancelled,7:32 AM,0,13-07-2016,7
3031,Airport,209,Trip Completed,7:32 AM,8:28 AM,13-07-2016,7
3032,City,270,Cancelled,7:33 AM,0,13-07-2016,7
3033,City,103,Cancelled,7:35 AM,0,13-07-2016,7
3034,City,106,Cancelled,7:39 AM,0,13-07-2016,7
3035,City,84,Trip Completed,7:31 AM,8:47 AM,13-07-2016,7
3036,Airport,74,Trip Completed,7:36 AM,8:45 AM,13-07-2016,7
3037,Airport,125,Trip Completed,7:33 AM,8:27 AM,13-07-2016,7
3038,City,188,Trip Completed,7:37 AM,8:33 AM,13-07-2016,7
3039,Airport,270,Trip Completed,7:34 AM,8:14 AM,13-07-2016,7
3040,City,151,Cancelled,7:41 AM,0,13-07-2016,7
3041,Airport,244,Trip Completed,7:40 AM,8:56 AM,13-07-2016,7
3042,City,39,Trip Completed,7:38 AM,8:32 AM,13-07-2016,7
3043,City,114,Cancelled,7:42 AM,0,13-07-2016,7
3044,Airport,118,Trip Completed,7:38 AM,8:19 AM,13-07-2016,7
3045,Airport,299,Trip Completed,7:39 AM,8:30 AM,13-07-2016,7
3046,City,0,No Cars Available,7:43 AM,0,13-07-2016,7
3047,City,0,No Cars Available,7:42 AM,0,13-07-2016,7
3048,Airport,161,Trip Completed,7:41 AM,8:14 AM,13-07-2016,7
3049,City,94,Cancelled,7:43 AM,0,13-07-2016,7
3050,City,142,Cancelled,7:48 AM,0,13-07-2016,7
3051,City,242,Trip Completed,7:42 AM,8:41 AM,13-07-2016,7
3052,Airport,122,Trip Completed,7:43 AM,8:53 AM,13-07-2016,7
3053,City,142,Cancelled,7:44 AM,0,13-07-2016,7
3054,City,166,Cancelled,7:48 AM,0,13-07-2016,7
3055,City,285,Cancelled,7:48 AM,0,13-07-2016,7
3056,City,0,No Cars Available,7:48 AM,0,13-07-2016,7
3057,City,226,Cancelled,7:50 AM,0,13-07-2016,7
3058,City,0,No Cars Available,7:55 AM,0,13-07-2016,7
3059,City,6,Cancelled,7:56 AM,0,13-07-2016,7
3060,Airport,44,Trip Completed,7:56 AM,9:12 AM,13-07-2016,7
3061,City,150,Cancelled,7:53 AM,0,13-07-2016,7
3062,City,195,Cancelled,7:50 AM,0,13-07-2016,7
3063,City,271,Cancelled,7:55 AM,0,13-07-2016,7
3064,City,22,Trip Completed,8:02 AM,8:58 AM,13-07-2016,8
3065,Airport,71,Trip Completed,7:55 AM,8:26 AM,13-07-2016,7
3066,City,76,Trip Completed,7:57 AM,8:44 AM,13-07-2016,7
3067,City,139,Trip Completed,7:59 AM,9:01 AM,13-07-2016,7
3068,City,186,Trip Completed,7:59 AM,8:49 AM,13-07-2016,7
3069,City,238,Trip Completed,8:00 AM,8:53 AM,13-07-2016,8
3070,City,58,Trip Completed,7:53 AM,8:53 AM,13-07-2016,7
3071,City,0,No Cars Available,8:07 AM,0,13-07-2016,8
3072,Airport,9,Trip Completed,8:04 AM,8:36 AM,13-07-2016,8
3073,City,28,Cancelled,8:01 AM,0,13-07-2016,8
3074,City,119,Trip Completed,8:03 AM,9:11 AM,13-07-2016,8
3075,City,2,Trip Completed,8:02 AM,9:16 AM,13-07-2016,8
3076,City,13,Trip Completed,8:09 AM,9:12 AM,13-07-2016,8
3077,City,0,No Cars Available,8:12 AM,0,13-07-2016,8
3078,City,0,No Cars Available,8:14 AM,0,13-07-2016,8
3079,City,24,Cancelled,8:13 AM,0,13-07-2016,8
3080,City,31,Cancelled,8:11 AM,0,13-07-2016,8
3081,City,48,Trip Completed,8:10 AM,8:47 AM,13-07-2016,8
3082,City,167,Trip Completed,8:10 AM,8:50 AM,13-07-2016,8
3083,City,235,Cancelled,8:16 AM,0,13-07-2016,8
3084,City,172,Cancelled,8:12 AM,0,13-07-2016,8
3085,Airport,279,Trip Completed,8:18 AM,8:55 AM,13-07-2016,8
3086,City,281,Cancelled,8:12 AM,0,13-07-2016,8
3087,City,0,No Cars Available,8:19 AM,0,13-07-2016,8
3088,City,38,Trip Completed,8:12 AM,9:01 AM,13-07-2016,8
3089,Airport,190,Trip Completed,8:11 AM,8:53 AM,13-07-2016,8
3090,City,232,Cancelled,8:13 AM,0,13-07-2016,8
3091,City,0,No Cars Available,8:16 AM,0,13-07-2016,8
3092,Airport,147,Trip Completed,8:15 AM,8:50 AM,13-07-2016,8
3093,City,0,No Cars Available,8:23 AM,0,13-07-2016,8
3094,Airport,67,Trip Completed,8:21 AM,8:53 AM,13-07-2016,8
3095,City,0,No Cars Available,8:15 AM,0,13-07-2016,8
3096,Airport,3,Trip Completed,8:17 AM,9:22 AM,13-07-2016,8
3097,City,33,Trip Completed,8:15 AM,9:12 AM,13-07-2016,8
3098,Airport,223,Trip Completed,8:22 AM,8:54 AM,13-07-2016,8
3099,City,103,Cancelled,8:22 AM,0,13-07-2016,8
3100,City,271,Cancelled,8:18 AM,0,13-07-2016,8
3101,City,187,Cancelled,8:28 AM,0,13-07-2016,8
3102,City,0,No Cars Available,8:27 AM,0,13-07-2016,8
3103,City,0,No Cars Available,8:23 AM,0,13-07-2016,8
3104,City,295,Cancelled,8:25 AM,0,13-07-2016,8
3105,City,0,No Cars Available,8:29 AM,0,13-07-2016,8
3106,City,0,No Cars Available,8:27 AM,0,13-07-2016,8
3107,City,132,Cancelled,8:28 AM,0,13-07-2016,8
3108,Airport,178,Trip Completed,8:25 AM,9:35 AM,13-07-2016,8
3109,City,184,Trip Completed,8:22 AM,9:18 AM,13-07-2016,8
3110,City,142,Cancelled,8:34 AM,0,13-07-2016,8
3111,City,213,Cancelled,8:31 AM,0,13-07-2016,8
3112,City,1,Trip Completed,8:33 AM,9:25 AM,13-07-2016,8
3113,City,109,Cancelled,8:36 AM,0,13-07-2016,8
3114,City,239,Cancelled,8:38 AM,0,13-07-2016,8
3115,City,0,No Cars Available,8:37 AM,0,13-07-2016,8
3116,City,0,No Cars Available,8:34 AM,0,13-07-2016,8
3117,Airport,93,Trip Completed,8:34 AM,9:07 AM,13-07-2016,8
3118,City,171,Cancelled,8:38 AM,0,13-07-2016,8
3119,City,189,Cancelled,8:35 AM,0,13-07-2016,8
3120,City,298,Cancelled,8:32 AM,0,13-07-2016,8
3121,City,0,No Cars Available,8:39 AM,0,13-07-2016,8
3122,Airport,170,Trip Completed,8:37 AM,9:13 AM,13-07-2016,8
3123,City,245,Cancelled,8:39 AM,0,13-07-2016,8
3124,City,0,No Cars Available,8:40 AM,0,13-07-2016,8
3125,City,86,Trip Completed,8:45 AM,9:19 AM,13-07-2016,8
3126,City,181,Cancelled,8:43 AM,0,13-07-2016,8
3127,City,0,No Cars Available,8:41 AM,0,13-07-2016,8
3128,City,0,No Cars Available,8:33 AM,0,13-07-2016,8
3129,City,30,Trip Completed,8:41 AM,9:41 AM,13-07-2016,8
3130,City,37,Cancelled,8:43 AM,0,13-07-2016,8
3131,City,210,Cancelled,8:40 AM,0,13-07-2016,8
3132,Airport,137,Trip Completed,8:43 AM,9:54 AM,13-07-2016,8
3133,City,0,No Cars Available,8:42 AM,0,13-07-2016,8
3134,City,212,Trip Completed,8:40 AM,9:52 AM,13-07-2016,8
3135,Airport,176,Trip Completed,8:48 AM,9:21 AM,13-07-2016,8
3136,City,0,No Cars Available,8:51 AM,0,13-07-2016,8
3137,City,216,Cancelled,8:52 AM,0,13-07-2016,8
3138,City,16,Cancelled,8:50 AM,0,13-07-2016,8
3139,City,26,Trip Completed,8:54 AM,9:22 AM,13-07-2016,8
3140,Airport,194,Trip Completed,8:48 AM,9:41 AM,13-07-2016,8
3141,City,107,Trip Completed,8:58 AM,9:28 AM,13-07-2016,8
3142,Airport,172,Trip Completed,8:50 AM,9:59 AM,13-07-2016,8
3143,Airport,183,Trip Completed,8:52 AM,9:57 AM,13-07-2016,8
3144,City,204,Cancelled,8:55 AM,0,13-07-2016,8
3145,Airport,243,Trip Completed,8:55 AM,9:33 AM,13-07-2016,8
3146,City,118,Cancelled,8:56 AM,0,13-07-2016,8
3147,City,80,Cancelled,8:55 AM,0,13-07-2016,8
3148,City,271,Cancelled,9:02 AM,0,13-07-2016,9
3149,City,260,Cancelled,8:55 AM,0,13-07-2016,8
3150,City,27,Cancelled,8:59 AM,0,13-07-2016,8
3151,Airport,45,Trip Completed,9:00 AM,9:38 AM,13-07-2016,9
3152,City,99,Cancelled,8:57 AM,0,13-07-2016,8
3153,City,249,Cancelled,9:03 AM,0,13-07-2016,9
3154,City,257,Trip Completed,9:06 AM,10:18 AM,13-07-2016,9
3155,City,233,Cancelled,9:02 AM,0,13-07-2016,9
3156,City,270,Cancelled,9:00 AM,0,13-07-2016,9
3157,Airport,295,Trip Completed,9:02 AM,9:47 AM,13-07-2016,9
3158,Airport,64,Trip Completed,9:07 AM,10:00 AM,13-07-2016,9
3159,City,126,Cancelled,9:11 AM,0,13-07-2016,9
3160,City,148,Trip Completed,9:11 AM,9:35 AM,13-07-2016,9
3161,City,69,Cancelled,9:05 AM,0,13-07-2016,9
3162,Airport,145,Trip Completed,9:11 AM,9:38 AM,13-07-2016,9
3163,City,214,Cancelled,9:04 AM,0,13-07-2016,9
3164,City,0,No Cars Available,9:05 AM,0,13-07-2016,9
3165,City,0,No Cars Available,9:09 AM,0,13-07-2016,9
3166,City,21,Cancelled,9:09 AM,0,13-07-2016,9
3167,City,0,No Cars Available,9:10 AM,0,13-07-2016,9
3168,City,92,Trip Completed,9:12 AM,10:08 AM,13-07-2016,9
3169,Airport,138,Cancelled,9:13 AM,0,13-07-2016,9
3170,City,20,Cancelled,9:09 AM,0,13-07-2016,9
3171,Airport,141,Cancelled,9:17 AM,0,13-07-2016,9
3172,Airport,143,Trip Completed,9:13 AM,10:24 AM,13-07-2016,9
3173,City,219,Cancelled,9:12 AM,0,13-07-2016,9
3176,City,125,Cancelled,9:10 AM,0,13-07-2016,9
3177,City,199,Cancelled,9:13 AM,0,13-07-2016,9
3178,City,0,No Cars Available,9:20 AM,0,13-07-2016,9
3179,City,29,Cancelled,9:16 AM,0,13-07-2016,9
3180,City,67,Cancelled,9:23 AM,0,13-07-2016,9
3181,Airport,250,Cancelled,9:19 AM,0,13-07-2016,9
3182,City,96,Cancelled,9:24 AM,0,13-07-2016,9
3183,City,167,Cancelled,9:20 AM,0,13-07-2016,9
3184,City,7,Cancelled,9:21 AM,0,13-07-2016,9
3185,City,223,Cancelled,9:24 AM,0,13-07-2016,9
3186,City,225,Cancelled,9:28 AM,0,13-07-2016,9
3187,City,296,Cancelled,9:31 AM,0,13-07-2016,9
3188,City,83,Cancelled,9:34 AM,0,13-07-2016,9
3189,City,177,Cancelled,9:32 AM,0,13-07-2016,9
3190,City,274,Trip Completed,9:28 AM,10:44 AM,13-07-2016,9
3191,City,84,Cancelled,9:32 AM,0,13-07-2016,9
3192,Airport,158,Trip Completed,9:32 AM,10:42 AM,13-07-2016,9
3193,City,84,Cancelled,9:33 AM,0,13-07-2016,9
3194,City,228,Cancelled,9:35 AM,0,13-07-2016,9
3195,City,0,No Cars Available,9:34 AM,0,13-07-2016,9
3196,City,249,Cancelled,9:37 AM,0,13-07-2016,9
3197,City,78,Cancelled,9:44 AM,0,13-07-2016,9
3198,City,286,Cancelled,9:39 AM,0,13-07-2016,9
3199,City,0,No Cars Available,9:41 AM,0,13-07-2016,9
3200,City,15,Trip Completed,9:39 AM,10:30 AM,13-07-2016,9
3201,Airport,98,Trip Completed,9:33 AM,10:17 AM,13-07-2016,9
3202,City,259,Cancelled,9:41 AM,0,13-07-2016,9
3203,Airport,242,Trip Completed,9:47 AM,10:08 AM,13-07-2016,9
3204,City,0,No Cars Available,9:37 AM,0,13-07-2016,9
3205,City,56,Trip Completed,9:38 AM,10:49 AM,13-07-2016,9
3206,City,135,Cancelled,9:41 AM,0,13-07-2016,9
3207,City,233,Trip Completed,9:44 AM,10:39 AM,13-07-2016,9
3208,City,126,Cancelled,9:45 AM,0,13-07-2016,9
3209,City,0,No Cars Available,9:52 AM,0,13-07-2016,9
3210,City,10,Trip Completed,9:47 AM,10:52 AM,13-07-2016,9
3211,City,54,Cancelled,9:48 AM,0,13-07-2016,9
3212,City,94,Trip Completed,9:48 AM,10:45 AM,13-07-2016,9
3213,City,164,Cancelled,9:44 AM,0,13-07-2016,9
3214,City,249,Cancelled,9:46 AM,0,13-07-2016,9
3215,Airport,162,Trip Completed,9:49 AM,10:57 AM,13-07-2016,9
3216,City,291,Cancelled,9:50 AM,0,13-07-2016,9
3217,City,27,Cancelled,9:48 AM,0,13-07-2016,9
3218,City,234,Cancelled,9:49 AM,0,13-07-2016,9
3219,City,0,No Cars Available,9:45 AM,0,13-07-2016,9
3220,Airport,28,Trip Completed,9:51 AM,10:24 AM,13-07-2016,9
3221,City,40,Cancelled,9:55 AM,0,13-07-2016,9
3222,City,145,Trip Completed,9:51 AM,10:54 AM,13-07-2016,9
3223,Airport,160,Trip Completed,9:48 AM,10:31 AM,13-07-2016,9
3224,Airport,102,Trip Completed,9:52 AM,10:28 AM,13-07-2016,9
3225,City,0,No Cars Available,9:59 AM,0,13-07-2016,9
3226,City,11,Trip Completed,10:00 AM,11:02 AM,13-07-2016,10
3227,Airport,99,Trip Completed,9:52 AM,10:33 AM,13-07-2016,9
3228,City,189,Cancelled,9:58 AM,0,13-07-2016,9
3229,Airport,202,Trip Completed,9:54 AM,11:06 AM,13-07-2016,9
3230,City,5,Cancelled,10:01 AM,0,13-07-2016,10
3231,Airport,116,Trip Completed,9:57 AM,10:48 AM,13-07-2016,9
3232,Airport,127,Cancelled,10:02 AM,0,13-07-2016,10
3233,City,282,Cancelled,10:01 AM,0,13-07-2016,10
3234,City,0,No Cars Available,10:05 AM,0,13-07-2016,10
3235,City,82,Cancelled,10:01 AM,0,13-07-2016,10
3236,City,253,Trip Completed,10:08 AM,11:13 AM,13-07-2016,10
3237,City,282,Cancelled,10:06 AM,0,13-07-2016,10
3238,City,67,Cancelled,10:04 AM,0,13-07-2016,10
3239,City,0,No Cars Available,10:05 AM,0,13-07-2016,10
3240,City,73,Trip Completed,10:06 AM,10:35 AM,13-07-2016,10
3241,City,0,No Cars Available,10:04 AM,0,13-07-2016,10
3242,City,95,Cancelled,10:08 AM,0,13-07-2016,10
3243,Airport,110,Trip Completed,10:03 AM,10:46 AM,13-07-2016,10
3244,City,0,No Cars Available,10:09 AM,0,13-07-2016,10
3245,Airport,225,Trip Completed,10:08 AM,10:45 AM,13-07-2016,10
3246,City,0,No Cars Available,10:11 AM,0,13-07-2016,10
3247,City,0,No Cars Available,10:13 AM,0,13-07-2016,10
3248,City,137,Cancelled,10:17 AM,0,13-07-2016,10
3249,City,193,Cancelled,10:13 AM,0,13-07-2016,10
3250,City,284,Cancelled,10:09 AM,0,13-07-2016,10
3251,City,0,No Cars Available,10:12 AM,0,13-07-2016,10
3252,City,0,No Cars Available,10:07 AM,0,13-07-2016,10
3253,City,125,Cancelled,10:19 AM,0,13-07-2016,10
3254,Airport,126,Trip Completed,10:11 AM,11:06 AM,13-07-2016,10
3255,Airport,181,Trip Completed,10:10 AM,11:20 AM,13-07-2016,10
3256,Airport,272,Trip Completed,10:08 AM,10:48 AM,13-07-2016,10
3257,City,0,No Cars Available,10:12 AM,0,13-07-2016,10
3258,Airport,16,Trip Completed,10:12 AM,10:45 AM,13-07-2016,10
3259,City,0,No Cars Available,10:16 AM,0,13-07-2016,10
3260,City,221,Cancelled,10:13 AM,0,13-07-2016,10
3261,Airport,65,Cancelled,10:20 AM,0,13-07-2016,10
3262,Airport,78,Trip Completed,10:21 AM,11:08 AM,13-07-2016,10
3263,Airport,257,Trip Completed,10:21 AM,11:35 AM,13-07-2016,10
3264,City,175,Trip Completed,10:21 AM,11:31 AM,13-07-2016,10
3265,Airport,8,Trip Completed,10:22 AM,11:07 AM,13-07-2016,10
3266,Airport,115,Trip Completed,10:27 AM,11:19 AM,13-07-2016,10
3267,City,0,No Cars Available,10:25 AM,0,13-07-2016,10
3268,Airport,54,Trip Completed,10:27 AM,11:31 AM,13-07-2016,10
3269,Airport,0,No Cars Available,10:31 AM,0,13-07-2016,10
3270,City,109,Trip Completed,10:28 AM,11:04 AM,13-07-2016,10
3271,Airport,259,Trip Completed,10:28 AM,11:42 AM,13-07-2016,10
3272,City,0,No Cars Available,10:38 AM,0,13-07-2016,10
3273,Airport,128,Trip Completed,10:38 AM,11:15 AM,13-07-2016,10
3274,Airport,260,Trip Completed,10:36 AM,11:35 AM,13-07-2016,10
3275,City,106,Trip Completed,10:39 AM,11:39 AM,13-07-2016,10
3276,Airport,247,Trip Completed,10:42 AM,11:05 AM,13-07-2016,10
3277,City,294,Trip Completed,10:41 AM,11:06 AM,13-07-2016,10
3278,City,0,No Cars Available,10:40 AM,0,13-07-2016,10
3279,Airport,0,No Cars Available,10:41 AM,0,13-07-2016,10
3280,Airport,290,Trip Completed,10:43 AM,11:23 AM,13-07-2016,10
3281,City,251,Trip Completed,10:45 AM,11:17 AM,13-07-2016,10
3282,Airport,75,Trip Completed,10:47 AM,11:24 AM,13-07-2016,10
3283,City,281,Trip Completed,10:51 AM,11:36 AM,13-07-2016,10
3284,Airport,0,No Cars Available,10:49 AM,0,13-07-2016,10
3285,Airport,92,Trip Completed,10:59 AM,12:00 PM,13-07-2016,10
3286,City,68,Cancelled,11:10 AM,0,13-07-2016,11
3287,City,234,Cancelled,11:13 AM,0,13-07-2016,11
3288,City,0,No Cars Available,11:03 AM,0,13-07-2016,11
3289,City,114,Trip Completed,11:06 AM,11:51 AM,13-07-2016,11
3290,City,0,No Cars Available,11:14 AM,0,13-07-2016,11
3291,City,185,Trip Completed,11:10 AM,12:31 PM,13-07-2016,11
3292,Airport,104,Cancelled,11:18 AM,0,13-07-2016,11
3293,City,184,Trip Completed,11:18 AM,11:52 AM,13-07-2016,11
3294,Airport,32,Trip Completed,11:23 AM,12:14 PM,13-07-2016,11
3295,City,118,Trip Completed,11:32 AM,12:15 PM,13-07-2016,11
3296,City,0,No Cars Available,11:39 AM,0,13-07-2016,11
3297,City,107,Trip Completed,11:37 AM,12:14 PM,13-07-2016,11
3298,City,280,Trip Completed,11:44 AM,12:47 PM,13-07-2016,11
3299,City,226,Trip Completed,11:44 AM,12:20 PM,13-07-2016,11
